"name","dsID","region","period","value","is_number","source","units","last_updated","last_scraped","indID"
"Asylum seekers by Country of Origin","unhcr-popstats","KNA","2013","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2000","46",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2001","68",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2002","72",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2003","139",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2004","247",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2005","519",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2006","614",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2007","1155",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2008","1289",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2009","660",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2010","712",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2011","1169",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2012","1548",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KOR","2013","2352",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2000","56",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2001","80",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2002","185",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2003","189",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2004","157",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2005","203",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2006","525",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2007","701",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2008","2648",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2009","2985",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2010","3275",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2011","1118",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2012","829",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","KWT","2013","1029",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2000","6023",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2001","3680",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2002","162",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2003","531",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2004","681",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2005","1450",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2006","2579",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2007","582",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2008","524",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2009","607",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2010","1417",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2011","1736",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2012","1912",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBN","2013","2253",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2001","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2002","10",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2003","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2004","5",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2005","29",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2006","53",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2007","95",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2008","36",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2009","535",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2010","28",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2011","574",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2012","48",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBR","2013","38",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2000","208",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2001","15",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2002","30",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2003","58",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2004","200",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2005","200",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2006","1994",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2007","2777",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2008","4834",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2009","3317",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2010","3194",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2011","2894",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2012","6555",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LBY","2013","6577",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2001","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2002","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2003","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2004","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2005","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2006","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2007","3",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2008","1",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2009","4",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2010","6",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2011","3",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2012","1",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LCA","2013","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2001","187",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2002","137",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2003","92",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2004","68",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2005","60",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2006","25",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2007","14",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2008","14",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2009","47",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2010","44",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2011","57",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2012","17",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LIE","2013","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2000","23",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2001","30",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2002","13",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2003","6",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2004","48",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2005","121",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2006","135",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2007","198",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2008","393",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2009","338",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2010","138",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2011","204",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2012","263",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LKA","2013","1605",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2001","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2002","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2003","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2004","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2005","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2006","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2007","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2008","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2009","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2010","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2011","3",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2012","3",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LSO","2013","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2000","65",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2001","84",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2002","218",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2003","96",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2004","28",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2005","55",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2006","50",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2007","29",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2008","100",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2009","70",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2010","71",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2011","77",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2012","76",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LTU","2013","59",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LUX","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LUX","2001","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LUX","2002","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","LUX","2003","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
