value,period,region,indID,dsID,source,is_number
1,2007,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2008,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2009,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2010,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2011,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2012,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2013,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1994,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1999,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2002,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2004,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2005,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2007,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2008,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2009,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2010,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2011,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2012,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2013,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1999,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2002,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2005,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2007,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2008,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2009,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2010,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2011,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2012,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2013,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,1985,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1987,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1989,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1995,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1997,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1999,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2002,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2005,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2007,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2008,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2009,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2010,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2011,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2012,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
4,2013,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1999,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2002,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2005,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2007,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2008,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2009,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2010,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2011,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2012,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
3,2013,SSD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1984,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1999,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2002,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2005,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2006,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2007,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2008,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2009,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2010,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2011,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2012,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2013,SWZ,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1999,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2002,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2005,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2007,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2008,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2009,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2010,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2011,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2012,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2013,SYR,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1981,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1984,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1985,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1988,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1999,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2001,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2002,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2005,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2007,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2008,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2009,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2010,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2011,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2012,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2013,TCD,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1988,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1989,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,1995,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1999,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2001,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2002,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2005,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2006,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2007,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
3,2008,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
3,2009,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2010,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2011,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2012,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2013,THA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1989,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1993,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1998,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1999,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2000,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2001,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2002,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2003,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2004,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2005,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2006,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2007,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2008,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2009,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2010,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2011,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2012,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2013,TJK,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1986,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1990,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,TUN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
